STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,citizen,Country of citizenship,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2019-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2020-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2021-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2022-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-06,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-07,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2023-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2024-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CY,Cyprus,2025-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CZ,Czechia,2017-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CZ,Czechia,2017-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,CZ,Czechia,2017-03,,0,,,,,
